,target_path,left_path,right_path,left_correct,block_type,target_name,rotated,symmetrical,hi_difficulty,open
61,stimuli_left/targets/D3.png,stimuli_left/contexts/control/035b_novel.png,stimuli_left/contexts/control/035a_novel.png,False,control,D3,False,False,True,True
62,stimuli_left/targets/A2_rotated.png,stimuli_left/contexts/control/031b_rotated.png,stimuli_left/contexts/control/031a_rotated.png,False,control,A2,True,True,True,False
63,stimuli_left/targets/A3.png,stimuli_left/contexts/control/047b.png,stimuli_left/contexts/control/047a.png,False,control,A3,False,True,True,False
64,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline
65,stimuli_left/targets/A4.png,stimuli_left/contexts/control/062a.png,stimuli_left/contexts/control/062b.png,True,control,A4,False,True,False,False
66,stimuli_left/targets/D2.png,stimuli_left/contexts/control/019b_novel.png,stimuli_left/contexts/control/019a_novel.png,False,control,D2,False,False,True,True
67,stimuli_left/targets/A3_rotated.png,stimuli_left/contexts/control/047a_novel_rotated.png,stimuli_left/contexts/control/047b_novel_rotated.png,True,control,A3,True,True,True,False
68,stimuli_left/targets/B2.png,stimuli_left/contexts/control/026a_novel.png,stimuli_left/contexts/control/026b_novel.png,True,control,B2,False,False,False,False
69,stimuli_left/targets/C4.png,stimuli_left/contexts/control/055b.png,stimuli_left/contexts/control/055a.png,False,control,C4,False,True,True,True
70,stimuli_left/targets/D4_rotated.png,stimuli_left/contexts/control/050a_rotated.png,stimuli_left/contexts/control/050b_rotated.png,True,control,D4,True,False,False,True
71,stimuli_left/targets/A2_rotated.png,stimuli_left/contexts/control/030a_novel_rotated.png,stimuli_left/contexts/control/030b_novel_rotated.png,True,control,A2,True,True,False,False
72,stimuli_left/targets/B1.png,stimuli_left/contexts/control/010a.png,stimuli_left/contexts/control/010b.png,True,control,B1,False,False,False,False
73,stimuli_left/targets/B2.png,stimuli_left/contexts/test/027b_novel.png,stimuli_left/contexts/test/027a_novel.png,False,test,B2,False,False,True,False
74,stimuli_left/targets/C4.png,stimuli_left/contexts/test/054a.png,stimuli_left/contexts/test/054b.png,True,test,C4,False,True,False,True
75,stimuli_left/targets/C1_rotated.png,stimuli_left/contexts/test/006b_rotated.png,stimuli_left/contexts/test/006a_rotated.png,False,test,C1,True,True,False,True
76,stimuli_left/targets/B4.png,stimuli_left/contexts/test/058a_novel.png,stimuli_left/contexts/test/058b_novel.png,True,test,B4,False,False,False,False
77,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline
78,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline
79,stimuli_left/targets/B1.png,stimuli_left/contexts/control/011b_novel.png,stimuli_left/contexts/control/011a_novel.png,False,control,B1,False,False,True,False
80,stimuli_left/targets/D2_rotated.png,stimuli_left/contexts/control/019b_rotated.png,stimuli_left/contexts/control/019a_rotated.png,False,control,D2,True,False,True,True
81,stimuli_left/targets/C3_rotated.png,stimuli_left/contexts/control/039b_novel_rotated.png,stimuli_left/contexts/control/039a_novel_rotated.png,False,control,C3,True,True,True,True
82,stimuli_left/targets/D2.png,stimuli_left/contexts/control/018a.png,stimuli_left/contexts/control/018b.png,True,control,D2,False,False,False,True
83,stimuli_left/targets/B2_rotated.png,stimuli_left/contexts/control/026a_rotated.png,stimuli_left/contexts/control/026b_rotated.png,True,control,B2,True,False,False,False
84,stimuli_left/targets/C4.png,stimuli_left/contexts/control/055a_novel.png,stimuli_left/contexts/control/055b_novel.png,True,control,C4,False,True,True,True
85,stimuli_left/targets/B4.png,stimuli_left/contexts/control/059b_novel.png,stimuli_left/contexts/control/059a_novel.png,False,control,B4,False,False,True,False
86,stimuli_left/targets/C2.png,stimuli_left/contexts/control/022b.png,stimuli_left/contexts/control/022a.png,False,control,C2,False,True,False,True
87,stimuli_left/targets/C4_rotated.png,stimuli_left/contexts/test/055b_rotated.png,stimuli_left/contexts/test/055a_rotated.png,False,test,C4,True,True,True,True
88,stimuli_left/targets/A4.png,stimuli_left/contexts/test/063a.png,stimuli_left/contexts/test/063b.png,True,test,A4,False,True,True,False
89,stimuli_left/targets/B3.png,stimuli_left/contexts/test/042b.png,stimuli_left/contexts/test/042a.png,False,test,B3,False,False,False,False
90,stimuli_left/targets/A1.png,stimuli_left/contexts/test/014a.png,stimuli_left/contexts/test/014b.png,True,test,A1,False,True,False,False
91,stimuli_left/targets/D2_rotated.png,stimuli_left/contexts/test/018b_rotated.png,stimuli_left/contexts/test/018a_rotated.png,False,test,D2,True,False,False,True
92,stimuli_left/targets/B4.png,stimuli_left/contexts/test/059a.png,stimuli_left/contexts/test/059b.png,True,test,B4,False,False,True,False
93,stimuli_left/targets/C2.png,stimuli_left/contexts/test/022b_novel.png,stimuli_left/contexts/test/022a_novel.png,False,test,C2,False,True,False,True
94,stimuli_left/targets/A2.png,stimuli_left/contexts/test/031b.png,stimuli_left/contexts/test/031a.png,False,test,A2,False,True,True,False
95,stimuli_left/targets/C3_rotated.png,stimuli_left/contexts/control/038a_rotated.png,stimuli_left/contexts/control/038b_rotated.png,True,control,C3,True,True,False,True
96,stimuli_left/targets/B3.png,stimuli_left/contexts/control/043b_novel.png,stimuli_left/contexts/control/043a_novel.png,False,control,B3,False,False,True,False
97,stimuli_left/targets/A2.png,stimuli_left/contexts/control/031a_novel.png,stimuli_left/contexts/control/031b_novel.png,True,control,A2,False,True,True,False
98,stimuli_left/targets/C1.png,stimuli_left/contexts/control/007b_novel.png,stimuli_left/contexts/control/007a_novel.png,False,control,C1,False,True,True,True
99,stimuli_left/targets/C4_rotated.png,stimuli_left/contexts/control/054a_rotated.png,stimuli_left/contexts/control/054b_rotated.png,True,control,C4,True,True,False,True
100,stimuli_left/targets/D4_rotated.png,stimuli_left/contexts/control/051b_novel_rotated.png,stimuli_left/contexts/control/051a_novel_rotated.png,False,control,D4,True,False,True,True
101,stimuli_left/targets/A3.png,stimuli_left/contexts/control/046a_novel.png,stimuli_left/contexts/control/046b_novel.png,True,control,A3,False,True,False,False
102,stimuli_left/targets/D1.png,stimuli_left/contexts/control/003a_novel.png,stimuli_left/contexts/control/003b_novel.png,True,control,D1,False,False,True,True
103,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline
